partida_id,selecao,confederacao,competicao,rodada,data,mando,adversario,resultado,fonte
2025-03-21|finlandia|malta,Finlandia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-03-21,fora,Malta,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-21|marrocos|niger,Marrocos,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-03-21,casa,Niger,2:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-21|argentina|uruguai,Uruguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,13,2025-03-21,casa,Argentina,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-21|equador|venezuela,Venezuela,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,13,2025-03-21,fora,Equador,1:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-24|finlandia|lithuania,Finlandia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-03-24,fora,Lithuania,2:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|angola|cape verde,Angola,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-03-25,casa,Cape Verde,1:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|argentina|brasil,Argentina,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,casa,Brasil,4:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|bolivia|uruguai,Bolivia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,casa,Uruguai,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|argentina|brasil,Brasil,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,fora,Argentina,1:4,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|chile|equador,Chile,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,casa,Equador,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|colombia|paraguai,Colombia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,casa,Paraguai,2:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|chile|equador,Equador,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,fora,Chile,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|marrocos|tanzania,Marrocos,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-03-25,casa,Tanzania,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|colombia|paraguai,Paraguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,fora,Colombia,2:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|peru|venezuela,Peru,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,fora,Venezuela,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|bolivia|uruguai,Uruguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,fora,Bolivia,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-03-25|peru|venezuela,Venezuela,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,14,2025-03-25,casa,Peru,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-05|argentina|chile,Argentina,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-05,fora,Chile,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-05|brasil|equador,Brasil,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-05,fora,Equador,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-05|argentina|chile,Chile,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-05,casa,Argentina,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-05|brasil|equador,Equador,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-05,casa,Brasil,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-05|paraguai|uruguai,Paraguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-05,casa,Uruguai,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-05|paraguai|uruguai,Uruguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-05,fora,Paraguai,0:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-06|bolivia|venezuela,Bolivia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-06,fora,Venezuela,0:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-06|colombia|peru,Colombia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-06,casa,Peru,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-06|guyana|nicaragua,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-06-06,casa,Guyana,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-06|colombia|peru,Peru,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-06,fora,Colombia,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-06|bolivia|venezuela,Venezuela,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,15,2025-06-06,casa,Bolivia,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-07|finlandia|netherlands,Finlandia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-06-07,casa,Netherlands,0:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-07|belize|panama,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-06-07,fora,Belize,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|argentina|colombia,Argentina,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,casa,Colombia,1:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|bolivia|chile,Bolivia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,casa,Chile,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|brasil|paraguai,Brasil,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,casa,Paraguai,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|bolivia|chile,Chile,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,fora,Bolivia,0:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|argentina|colombia,Colombia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,fora,Argentina,1:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|equador|peru,Equador,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,fora,Peru,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|finlandia|poland,Finlandia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-06-10,casa,Poland,2:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|nicaragua|panama,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-06-10,fora,Panama,0:3,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|nicaragua|panama,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-06-10,casa,Nicaragua,3:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|brasil|paraguai,Paraguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,fora,Brasil,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|equador|peru,Peru,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,casa,Equador,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|uruguai|venezuela,Uruguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,casa,Venezuela,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-06-10|uruguai|venezuela,Venezuela,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,16,2025-06-10,fora,Uruguai,0:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|angola|libya,Angola,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-04,casa,Libya,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|argentina|venezuela,Argentina,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,casa,Venezuela,3:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|bolivia|colombia,Bolivia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,fora,Colombia,0:3,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|brasil|chile,Brasil,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,casa,Chile,3:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|brasil|chile,Chile,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,fora,Brasil,0:3,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|bolivia|colombia,Colombia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,casa,Bolivia,3:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|equador|paraguai,Equador,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,fora,Paraguai,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|bulgaria|espanha,Espanha,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-04,fora,Bulgaria,3:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|panama|suriname,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-04,fora,Suriname,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|equador|paraguai,Paraguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,casa,Equador,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|peru|uruguai,Peru,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,fora,Uruguai,0:3,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|peru|uruguai,Uruguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,casa,Peru,3:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-04|argentina|venezuela,Venezuela,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,17,2025-09-04,fora,Argentina,0:3,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-05|marrocos|niger,Marrocos,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-05,casa,Niger,5:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-05|costa rica|nicaragua,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-05,casa,Costa Rica,1:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-07|espanha|turkey,Espanha,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-07,fora,Turkey,6:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-07|finlandia|poland,Finlandia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-07,fora,Poland,1:3,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-08|marrocos|zambia,Marrocos,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-08,fora,Zambia,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-08|guatemala|panama,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-08,casa,Guatemala,1:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|angola|mauritius,Angola,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-09,casa,Mauritius,3:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|argentina|equador,Argentina,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,fora,Equador,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|bolivia|brasil,Bolivia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,casa,Brasil,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|bolivia|brasil,Brasil,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,fora,Bolivia,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|chile|uruguai,Chile,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,casa,Uruguai,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|colombia|venezuela,Colombia,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,fora,Venezuela,6:3,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|argentina|equador,Equador,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,casa,Argentina,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|honduras|nicaragua,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-09-09,fora,Honduras,0:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|paraguai|peru,Paraguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,fora,Peru,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|paraguai|peru,Peru,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,casa,Paraguai,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|chile|uruguai,Uruguai,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,fora,Chile,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-09-09|colombia|venezuela,Venezuela,CONMEBOL,Eliminatórias da Copa do Mundo FIFA 2026,18,2025-09-09,casa,Colombia,3:6,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-08|angola|eswatini,Angola,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-08,fora,Eswatini,2:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-09|finlandia|lithuania,Finlandia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-09,casa,Lithuania,2:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-09|haiti|nicaragua,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-09,casa,Haiti,0:3,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-10|el salvador|panama,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-10,fora,El Salvador,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-11|espanha|georgia,Espanha,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-11,casa,Georgia,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-12|finlandia|netherlands,Finlandia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-12,fora,Netherlands,0:4,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-13|angola|cameroon,Angola,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-13,fora,Cameroon,0:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-13|costa rica|nicaragua,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-13,fora,Costa Rica,1:4,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-14|bulgaria|espanha,Espanha,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-14,casa,Bulgaria,4:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-14|congo|marrocos,Marrocos,CAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-14,casa,Congo,1:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-10-14|panama|suriname,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-10-14,casa,Suriname,1:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-13|honduras|nicaragua,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-13,casa,Honduras,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-13|guatemala|panama,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-13,fora,Guatemala,3:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-14|finlandia|malta,Finlandia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-14,casa,Malta,0:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-15|espanha|georgia,Espanha,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-15,fora,Georgia,4:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|espanha|turkey,Espanha,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,casa,Turkey,2:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|haiti|nicaragua,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,fora,Haiti,0:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|el salvador|panama,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,casa,El Salvador,3:0,martj42/international_results (results.csv) — nivel CONFERENCIA
